"Date","Price","Open","High","Low","Vol.","Change %"
"28-07-2022","28,663.05","28,225.10","28,703.40","28,170.45","27.40M","2.81%"
"27-07-2022","27,878.80","27,420.65","27,908.25","27,339.95","19.66M","1.68%"
"26-07-2022","27,418.85","28,157.50","28,157.50","27,383.95","29.87M","-2.83%"
"25-07-2022","28,216.00","28,006.65","28,320.85","27,890.65","23.84M","0.17%"
"22-07-2022","28,168.15","28,429.55","28,549.25","27,862.05","27.43M","-0.62%"
"21-07-2022","28,342.90","28,116.55","28,369.95","27,848.75","42.42M","0.70%"
"20-07-2022","28,146.35","27,701.05","28,175.50","27,631.40","35.88M","2.93%"
"19-07-2022","27,346.15","27,071.80","27,399.50","27,065.80","23.35M","0.08%"
"18-07-2022","27,322.95","26,801.75","27,376.20","26,785.80","28.79M","3.16%"
"15-07-2022","26,484.75","26,664.30","26,734.00","26,189.40","34.10M","-0.15%"
"14-07-2022","26,523.30","27,155.00","27,162.90","26,298.00","29.82M","-1.58%"
"13-07-2022","26,949.75","27,228.95","27,247.45","26,872.75","32.81M","-0.42%"
"12-07-2022","27,063.75","27,248.20","27,504.40","27,022.85","22.93M","-1.16%"
"11-07-2022","27,380.55","27,855.75","27,941.20","27,195.65","30.95M","-3.08%"
"08-07-2022","28,250.30","28,450.55","28,459.55","28,095.35","18.45M","0.19%"
"07-07-2022","28,196.35","28,217.80","28,459.25","28,077.05","17.53M","0.67%"
"06-07-2022","28,007.60","27,778.65","28,148.90","27,628.55","19.43M","1.13%"
"05-07-2022","27,695.15","28,020.30","28,233.05","27,642.60","22.71M","-0.70%"
"04-07-2022","27,890.65","28,084.25","28,174.40","27,643.65","16.52M","-0.62%"
"01-07-2022","28,064.25","27,718.80","28,151.00","27,524.30","17.36M","0.79%"
"30-06-2022","27,843.35","28,131.95","28,325.65","27,775.75","27.08M","-1.05%"
"29-06-2022","28,140.10","28,105.70","28,446.45","28,046.75","25.44M","-1.29%"
"28-06-2022","28,509.10","28,218.50","28,602.05","27,983.60","19.23M","0.58%"
"27-06-2022","28,345.95","28,293.20","28,588.70","28,251.40","22.48M","2.05%"
"24-06-2022","27,777.80","28,261.00","28,361.20","27,631.45","24.59M","-0.89%"
"23-06-2022","28,027.80","27,532.75","28,100.05","27,532.75","26.71M","1.96%"
"22-06-2022","27,488.40","27,656.30","27,824.05","27,426.05","25.07M","-1.16%"
"21-06-2022","27,810.65","27,202.90","27,895.00","27,137.90","23.01M","3.13%"
"20-06-2022","26,966.20","26,819.45","27,112.65","26,544.80","22.76M","0.87%"
"17-06-2022","26,732.45","26,866.60","26,993.55","26,399.75","50.94M","-1.49%"
"16-06-2022","27,136.45","28,191.85","28,224.50","27,067.45","29.16M","-2.43%"
"15-06-2022","27,812.45","28,017.95","28,131.15","27,786.65","18.64M","-0.50%"
"14-06-2022","27,953.35","27,626.20","28,249.60","27,502.05","25.86M","0.14%"
"13-06-2022","27,914.60","28,419.85","28,443.85","27,792.10","22.93M","-4.12%"
"10-06-2022","29,114.30","29,299.50","29,350.60","29,022.75","23.63M","-2.17%"
"09-06-2022","29,761.55","29,254.40","29,802.80","29,062.20","14.14M","0.98%"
"08-06-2022","29,472.15","29,519.65","29,588.40","29,155.60","14.18M","0.41%"
"07-06-2022","29,351.70","29,593.45","29,650.55","29,243.90","14.33M","-1.57%"
"06-06-2022","29,819.80","29,750.70","29,972.85","29,281.45","22.44M","-0.28%"
"03-06-2022","29,903.80","30,169.95","30,559.00","29,858.15","33.12M","0.37%"
"02-06-2022","29,792.40","29,249.80","29,875.35","29,197.90","24.06M","1.82%"
"01-06-2022","29,260.75","29,822.15","29,829.75","29,148.55","22.44M","-1.41%"
"31-05-2022","29,679.05","29,609.10","29,807.35","29,294.35","55.25M","-0.25%"
"30-05-2022","29,753.30","29,084.10","29,837.65","29,069.00","27.98M","3.88%"
"27-05-2022","28,641.60","28,302.30","28,728.30","28,210.80","25.69M","2.54%"
"26-05-2022","27,932.55","27,729.15","28,040.25","27,516.40","31.53M","1.33%"
"25-05-2022","27,566.10","28,470.90","28,479.35","27,423.80","33.56M","-3.38%"
"24-05-2022","28,531.50","29,123.60","29,141.55","28,425.40","23.39M","-1.88%"
"23-05-2022","29,079.30","28,861.35","29,308.25","28,604.70","22.04M","1.01%"
"20-05-2022","28,789.40","28,884.75","28,897.45","28,577.65","26.47M","1.54%"
"19-05-2022","28,352.15","29,448.45","29,495.15","28,193.60","45.42M","-5.74%"
"18-05-2022","30,077.70","30,367.50","30,823.15","30,045.65","27.94M","-0.47%"
"17-05-2022","30,218.75","29,503.30","30,313.90","29,339.65","23.39M","2.77%"
"16-05-2022","29,403.50","29,680.65","29,875.25","29,278.35","18.00M","-0.75%"
"13-05-2022","29,624.85","30,062.80","30,115.05","29,539.05","24.14M","-0.44%"
"12-05-2022","29,756.85","29,744.50","30,184.35","29,497.25","26.44M","-0.98%"
"11-05-2022","30,050.25","30,425.55","30,548.55","29,669.25","29.14M","-1.24%"
"10-05-2022","30,427.20","30,635.00","30,785.95","30,343.10","22.87M","-1.00%"
"09-05-2022","30,733.30","30,490.95","30,934.45","30,019.80","31.43M","0.05%"
"06-05-2022","30,719.45","30,803.75","30,881.10","30,278.85","31.92M","-2.27%"
"05-05-2022","31,432.45","31,215.70","31,470.15","31,117.50","21.08M","2.07%"
"04-05-2022","30,794.60","31,260.40","31,452.80","30,663.40","25.01M","-1.11%"
"02-05-2022","31,138.80","31,377.35","31,409.65","30,940.65","37.01M","-1.53%"
"29-04-2022","31,622.40","32,135.90","32,212.90","31,541.35","33.46M","-0.91%"
"28-04-2022","31,914.35","31,858.50","32,156.30","31,468.15","28.00M","1.01%"
"27-04-2022","31,594.35","31,689.85","31,689.85","31,276.15","26.88M","-0.77%"
"26-04-2022","31,840.05","32,088.95","32,141.45","31,683.20","19.45M","0.30%"
"25-04-2022","31,744.00","32,103.20","32,130.45","31,637.45","22.49M","-2.11%"
"22-04-2022","32,426.70","32,287.85","32,748.85","32,186.40","30.14M","-0.57%"
"21-04-2022","32,611.60","32,399.60","32,700.00","32,145.30","26.51M","1.36%"
"20-04-2022","32,173.40","32,030.75","32,306.35","31,718.15","27.95M","1.16%"
"19-04-2022","31,804.20","33,108.65","33,108.65","31,569.35","38.79M","-2.98%"
"18-04-2022","32,780.05","33,174.55","33,366.15","32,600.90","57.28M","-4.58%"
"13-04-2022","34,354.80","34,553.10","34,591.00","34,231.80","18.51M","-0.07%"
"12-04-2022","34,379.50","34,683.85","34,747.75","34,204.10","26.63M","-1.48%"
"11-04-2022","34,895.90","35,429.65","35,443.80","34,832.85","29.90M","-1.41%"
"08-04-2022","35,394.45","35,599.30","35,679.30","35,219.65","21.40M","-0.08%"
"07-04-2022","35,423.25","35,744.65","35,817.45","35,379.20","24.68M","-1.25%"
"06-04-2022","35,871.50","36,371.00","36,371.90","35,781.50","18.95M","-1.63%"
"05-04-2022","36,466.55","36,534.95","36,813.10","36,423.50","22.09M","0.06%"
"04-04-2022","36,442.90","36,347.55","36,526.75","36,130.35","18.82M","0.27%"
"01-04-2022","36,343.40","36,228.25","36,424.60","36,039.65","18.57M","0.07%"
"31-03-2022","36,317.20","36,517.95","36,663.20","36,164.90","21.67M","-0.40%"
"30-03-2022","36,463.55","36,493.10","36,519.75","36,244.45","26.80M","0.88%"
"29-03-2022","36,146.75","36,075.45","36,256.30","35,982.95","17.46M","0.34%"
"28-03-2022","36,026.05","36,108.50","36,207.75","35,669.60","18.40M","-0.35%"
"25-03-2022","36,152.30","36,630.20","36,710.50","35,914.80","17.45M","-1.00%"
"24-03-2022","36,516.75","35,872.55","36,597.80","35,853.10","16.55M","1.20%"
"23-03-2022","36,082.00","36,251.85","36,362.95","35,883.10","21.31M","0.03%"
"22-03-2022","36,070.45","35,425.95","36,119.85","35,309.55","25.74M","1.96%"
"21-03-2022","35,377.75","35,829.20","36,135.50","35,299.10","26.71M","-0.75%"
"17-03-2022","35,643.60","36,245.05","36,246.45","35,466.20","42.42M","-0.24%"
